Onko sinulla mitään tullattavaa?	申告する物はありますか。
Voisitko laittaa ilmastointilaitteen päälle?	クーラーを入れていただけますか。
Olen iloinen tavatessani sinut taas.	私はまた君に会えてうれしい。
Olen ihan puhki.	くたくたに疲れた。
Yritä uudestaan.	もう一度やってみて。
He ovat täällä.	彼らはここにいる。
Täältäpä on hyvät näkymät.	ここからの眺めはいいですよ。
Oletko kunnossa, Tom?	トム、大丈夫？
On vähän kiire.	少し忙しい。
Sepä hyvä ajatus.	そりゃいい考えだ。
Hän on todella avoin luonne.	彼女はとてもあっさりした性格だ。
Mitä tulee sotaan, he eivät jää kenellekään toiseksi urheudessa.	戦争になると彼らはだれにも劣らず勇敢だ。
Hänen kurkuaan kuivasi.	彼の喉はかわいていた。
Onko sulla jotain menoa lauantaina?	土曜日に何か計画がありますか。
Onko tähän mennessä mikään jäänyt epäselväksi?	ここまででご不明な点はございませんか？
Tom sulki oven ja lukitsi sen.	トムはドアを閉めて鍵をかけた。
Tom ei odottanut rakastuvansa Maryyn.	トムは自分がメアリーに惚れることになるとは思っていなかった。
En pidä siitä, että minun kustannuksellani nauretaan.	他人に馬鹿にされるのは好きじゃない。
Voisitko odottaa hetken?	少し待って下さい。
Tykkään syödä mereneläviä.	シーフードが好きです。
Jos juon kahvia, en saa unta.	コーヒーを飲むと眠くならない。
Mitään ei näkynyt.	全然見えなかったです。
Onko totta että Tom ja Mari seurustelevat?	トムとメアリーが付き合ってるってほんと？
Hän pysyi naimattomana koko elämänsä.	彼女は生涯独身であった。
Asia koskee pikkuveljeäni. Hän on viime aikoina hengaillut huonossa seurassa. Et tietäsi asiasta jotain?	俺の弟なんだけど、最近悪い仲間とつるんでるみたいなんだ。お前何か知らないか。
Pystyn elelemään jotenkuten vaatimattomalla palkallani.	私は薄給で何とか暮らしています。
En muuta mieltäni, vaikka mitä sanoisit.	あなたが何を言おうと私は決心を変えるつもりはない。
Vaikka hänestä on paljon vaivaa, niin pidän hänestä silti.	いろいろ面倒をかけるがそれでも私は彼が好きだ。
Toisitteko laskun.	お勘定をお願いね。
Miksi sinä käyttäydyt niin kuin et tuntisi minua?	どうして私のことを知らないみたいに振る舞うの？
Hän silmäili läpi häneltä tulleen kirjeen.	彼女は彼からの手紙にざっと目を通した。
Näkyillään!	じゃ、またねっ！
Mikä sinua naurattaa?	なんで笑ってるの？
Pelkäätkö Tomia?	トムのこと怖いの？
Voisinko maksaa, kiitos.	お会計お願いします。
Hän pitää autoista todella paljon, mutta hänen pikkuveljensä sitä vastoin vihaa niitä.	彼は車が大好きだが、逆に弟は車が大嫌いだ。
Onko tässä jossain lähellä pankkiautomaattia?	この近くにATMはありますか？
Kaikki menee hyvin.	大丈夫です。
Minä juttelen Tomin kanssa huomenna.	明日トムと話し合うよ。
Oot sä koskaan nähny Tomia ilman silmälasei?	トムが眼鏡外したとこ見たことある？
Huolehdi Tomista.	トムの面倒を見てて。
Kun odotan ystävääni kauan, minusta tulee levoton.	長い時間友人を待っていると、不安になる。
Minua sattuu joka paikkaan.	体中が痛む。
Älä heitä pyyhettä kehään.	降参するな。
Isäni käy usein työasioissa Amerikassa.	父は仕事でよくアメリカに行きます。
Tule ihmeessä juhliin.	ぜひパーティーにおいでください。
Ei ole koskaan liian myöhäistä oppia.	学ぶに遅すぎることなし。
Ei ole muuta vaihtoehtoa kuin noudattaa hänen käskyjään.	彼の言いつけに従うより他に仕方がなかった。
Hän jatkoi juoksemista 30 minuuttia.	彼は３０分走り続けた。
Laittaisitko oven kiinni.	ドアを閉めて下さい。
Ruoka ei ollut niin kovin hyvää, mutta muilta osin juhlat olivat onnistuneet.	料理は余りおいしくなかったが、その他の点では、そのパーティーは成功だった。
Miten pidemmälle luen tätä kirjaa, sitä vähemmän ymmärrän sitä.	その本は、読めば読むほどわからなくなる。
Mitä on kirjoituspöydän laatikossa?	机には何が入ってるの？
En tiedä miksi tapaamista lykättiin.	なぜ会合が延期になったのか私にはわかりません。
Tom avasi oven ja astui toimistoon.	トムはドアを開けて、事務室に入りました。
Tämä lehti on ilmainen.	この新聞はタダです。
Hän ei ole koskaan käynyt ulkomailla.	彼女は海外に行ったことがない。
Minä en tee käännöksiä ilmaiseksi.	私は翻訳は無料ではやってない。
Mitä haluaisitte juoda?	お飲み物は何にしますか。
Terve, maailma!	世界、こんにちは！
Se on epistä!	そんなのずるいよ。
Taro kuoli kaksi vuotta sitten.	太郎は２年前に死んだ。
Tom ei varmaankaan tiennyt, että Mari on jo naimisissa.	トムはメアリーが結婚してるって知らなかったんじゃないかな。
Jäin melkein auton alle.	もうすこしで車にはねられるとこだった。
Isäni lopetti tupakoimisen.	父はタバコをやめた。
Jos sinä et mene, Tom, niin en mene minäkään.	トムが行かないなら私も行かない。
Lopeta tupakointi.	たばこを吸うのをやめなさい。
Mihin sinä haluat mennä?	どこに行きたいのですか。
Puhelu katkesi kesken puhelun.	電話中に切れてしまいました。
Aika houkuttelevalta kuulostaa.	心が動くね。
Nyt olemme hyviä ystäviä, mutta aluksi emme pitäneet toisistamme.	今は良い友達だけど、最初はお互いに好きじゃなかったんだ。
Tomi tuntee paljon ihmisiä.	トムは顔が広い。
Eikö se ole itsestäänselvää?	当たり前だろ。
Otan muutaman päivän vapaata.	私は２、３日仕事を休む。
Jos tietäisit miten usein Tom jättää läksynsä tekemättä, sinä varmaan yllättyisit.	トムがどれだけ宿題をやっていないかを知ったら、君もびっくりするだろうよ。
Ruoho on vihreämpää aidan toisella puolella.	隣の芝は青い。
On sanomattakin selvää, että hän ei ole syyllinen.	彼が無罪であることは言うまでもない。
Mikä sai hänet tekemään niin?	何が彼女をそうさせたのか。
Haluan toisen oluen.	ビールがもう一杯欲しい。
Tehkää olonne mukavaksi.	どうぞ楽になって下さい。
En pidä tästä.	これは好きじゃないな。
Herätä Tom!	トムを起こしてきて。
Tomilla on huono maine.	トムは評判が悪い。
Tavataan puoli seitsemältä.	6時半に会おう。
Aikanaan tässä oli kirkko.	かつてはここに教会がありました。
Tom esitti, että ei kuullut mitään.	トムは何も聞いていないふりをした。
Tarvitsen apua.	助けてください。
Ei Tom sillai sanonu!	トムはそんなこと言ってなかったよ。
Tomin mielestä ei ole mahdollista, että Mari rikkoisi ennätyksen.	トムはメアリーが記録を塗りかえるなんてあり得ないと思っている。
Kuinka monta kiinalaista kaveria sinulla on?	中国人の友達は何人いますか？
Minä en juo.	わたしはアルコールを飲みません。
Onko jollakulla tuttuja Australiassa?	オーストラリアに知り合いいる人いない？
Laita radio vähän lujemmalle.	ラジオの音を少し大きくしてよ。
Miten sinä maksoit tämän tietokoneen?	このコンピューターの代金はどのように支払いましたか。
Tämä juna pysähtyy tälle asemalle noin kahdeksi minuutiksi.	この電車は当駅で2分ほど停車いたします。
Mitä sinä teet vapaa-aikanasi?	余暇はどのように過ごしますか？
Minäkin.	僕もだよ。
Alkaa olla lähtöaika.	そろそろ出発時間だ。
Ystäväni onnittelivat minua menestyksestäni.	友人達が私の成功を祝ってくれた。
En tunne heistä ketään.	わたしは彼らのいずれも知らない。
Joko lopetetaan tältä päivältä?	今日はこれでおしまいにしてはどうでしょう。
Myönnän, että se oli minun vikani.	僕がわるかったことは認めます。
Rakastatko Tomia?	トムのこと愛してるの？
Syön aamiaista kello kahdeksan.	私は８時に朝食を取った。
Toiset kalat elävät joissa, toiset taas meressä.	川に住む魚もいれば、海に住む魚もいる。
Anteeksi, että jouduit odottamaan.	すみません、お待たせしました。
Voisitko odottaa puoleen päivään?	お昼まで待ってください。
Se nuoripari on mennyt viettämään kuherruskuukauttaan Havaijille.	その新婚夫婦は新婚旅行でハワイに出かけて行った。
Kun katselen levollisesti nukkuvan tyttäreni kasvoja, ajattelen: ”Teen taas huomenna parhaani.”	すやすやと眠る娘の顔を見ると、また明日もがんばろうと思う。
Pauli tienasi viime vuonna paljon rahaa.	ポールは去年たくさんのお金を稼いだ。
Pysy paikallasi!	動かないで！
En osaa yhtään ranskaa.	フランス語はさっぱりできません。
Voisitko antaa minulle kyydin asemalle?	駅まであなたの車に乗せてって下さいますか。
Olen valmis mihin tahansa vuoksesi.	君のためなら喜んでなんでもする。
Tahtoisin mennä sinne mielummin tänään kuin huomenna.	明日よりはむしろ今日いきたい。
Minulla on ollut kurkku kipeä aamusta saakka, mutta jos olisin imeskellyt siitä lähtien kurkkupastilleja, olisi kurkku tullut paljon paremmaksi.	朝からのど痛かったんだけど、ずっとのど飴なめてたら大分ましになってきた。
Hän jätti kotikylänsä taakseen palaamatta koskaan takaisin.	彼は故郷の村を去って二度と帰ってくることはなかった。
Salaileksä jotai?	何か隠してるの？
Anteeksi, kun keskeytän.	お話の途中ですみません。
Tämä rakennus on pian valmis.	この建物は完成間近だ。
Herättäisitkö minut kuudelta huomenna aamulla?	明日の朝、６時に起こしてね。
Anteeksi, mutta minua ei huvita lähteä tänään ulos.	ごめんなさい、今日は出かける気分じゃないの。
Hän työskentelee tehtaassa.	彼は工場で働いている。
Mitä on tapahtunut?	何が起こったのですか。
Jätitkö oven auki viime yönä?	昨夜ドアを開けっぱなしにしていましたか？
Isäni pyörittää ravintolaa.	父はレストランを経営している。
Aikaa oli runsaasti.	時間はたっぷりあった。
Minulla on vähän rahaa.	お金はいくらかあります。
Jätetäänpä muodollisuudet sikseen.	堅苦しいことはぬきにしましょう。
Sinulla ei ole oikeutta arvostella/tuomita näitä ihmisiä.	あなたにはこの人たちを批判する権利はない。
Tänä päivänä mieluummin maaseudulla kuin kaupungissa asuvien ihmisten määrä kasvaa tasaisesti.	今日では都会の暮らしより田舎の暮らしを好む人がますます多くなっている。
Hän ei missään nimessä myöntänyt olevansa väärässä.	彼はどうしても非を認めなかった。
Ota tästä keksejä, jos maistuu.	こちらのクッキーはご自由に召し上がってください。
Hän on juuri syönyt. Minä taas syön aina vaan.	彼は食べたばかり。僕は食べてばかり。
Ei kuka tahansa voi ryhtyä runoilijaksi.	誰もが詩人になれるものでもない。
Hän kuunteli musiikkia silmät suljettuna.	彼は目を閉じて音楽を聞いた。
Tom on kiinnostunut vain hyvännäköisistä tytöistä.	トムは面食いだ。
Ilmainen neuvo ei ole aina paras neuvo.	只で得られる助言は、常に良い助言であるとは限りません。
Japanissa kello on nyt 3 yöllä.	日本は今午前3時です。
Hei, onko sulla kaikki ihan kotona?!	あのね、マジで頭大丈夫？！
Olen ylhäällä.	起きてるよ。
Kenen kanssa sinä aiot syödä illallista?	誰と夕食を食べるつもりですか。
Mikä tämä on?	何これ？
Tämä elokuva on täysi susi.	この映画は最悪です。
Valittaminen ei auta mitään.	文句を言っても始まらないだろ。
Annan sinulle autoni lainaan milloin tahansa.	いつでも私の車を貸してあげますよ。
Soititko koskaan Tomille?	トムに電話しましたか？
Tiedätkö mitä varten kaktuksella on piikit?	サボテンのトゲって何のためにあるか知ってる？
